ConstituentID,TermID
266483,2027999
279510,2027999
4122,2027999
331770,2028240
334595,2027999
344505,2027999
355820,2027999
367058,2027999
378465,2027999
289228,2027999
300466,2027999
300635,2027999
301963,2027999
311873,2027998
320532,2027999
269331,2027999
276662,2027999
277990,2027999
279241,2027999
280569,2027998
289397,2027998
266506,2027999
267834,2027999
2817,2027998
4145,2028240
388475,2027999
409869,2027999
355843,2028240
367081,2027999
375909,2027998
377237,2027999
387147,2027999
387270,2027999
321883,2027999
323211,2027999
332039,2028240
343277,2028240
343400,2027999
344605,2027999
279341,2027999
279218,2027999
299407,2027999
310645,2027999
311850,2027999
311973,2027999
265447,2027999
266775,2027999
267980,2027999
277890,2027999
278013,2027999
68204,2027999
8828,2027999
376009,2027999
392989,2027999
405724,2027999
351867,2027999
354784,2027999
363274,2027999
364602,2028240
366191,2027998
367519,2027999
313662,2027999
314990,2027999
325069,2028240
326397,2028240
337804,2027999
350539,2027998
296682,2027999
298010,2027999
300927,2027999
302255,2027999
309417,2027999
310745,2027999
272540,2027999
283947,2027998
285275,2027999
288192,2027999
289520,2027999
290433,2027999
264963,2027999
269208,2027998
361,2027999
1689,2027999
8390,2028240
68281,2027999
388306,2027999
390095,2027998
388767,2027999
402630,2027999
403958,2027999
368455,2027999
371787,2027999
373115,2027999
376945,2028240
379816,2027998
386978,2027999
326005,2028240
327333,2028240
330665,2028240
351475,2027999
352803,2027999
361508,2027999
286211,2027999
293742,2027999
301863,2027999
303191,2027999
310353,2027999
311681,2027999
268272,2027998
276762,2027999
284883,2027999
2625,2027999
19605,2027998
385458,2027999
390287,2027999
402438,2027999
406852,2027999
408180,2027999
358568,2027999
360572,2027999
369975,2027999
371303,2027999
378880,2027999
318866,2027999
331601,2028240
341588,2027999
352995,2027999
354323,2027999
276324,2027998
274996,2027999
286403,2027999
290648,2027999
291976,2027999
304711,2027999
31596,2027998
4606,2028240
375571,2028240
385850,2027999
401502,2027999
405916,2027999
407244,2027999
323549,2027999
324877,2028240
334910,2027999
340652,2027999
356304,2027999
374243,2027998
297618,2027999
298946,2027999
309225,2027999
314598,2027999
315926,2027998
320340,2027998
269400,2027999
270728,2027999
274060,2027999
281007,2027998
289712,2027999
291040,2027998
268464,2027999
405478,2027999
316410,2027999
317738,2027999
329145,2028240
330473,2028240
357532,2027999
358860,2027999
295262,2027999
297426,2027998
303675,2027999
305003,2027999
306669,2027999
308833,2027999
269792,2027999
270628,2027998
271956,2027999
283363,2027999
282527,2027998
284691,2027999
384230,2028240
393181,2027999
391515,2027999
358760,2027998
369039,2027999
370367,2027998
371203,2028240
372531,2027999
327917,2028240
329245,2028240
330081,2028240
331409,2028240
337612,2027999
360088,2027998
296490,2027999
302447,2027999
304611,2027999
305939,2027998
317638,2027999
328753,2028240
271020,2027998
283463,2027999
282135,2027999
293496,2027999
295162,2027999
7454,2027999
8290,2027999
18861,2027999
403022,2027998
405186,2027998
370559,2027999
371887,2027999
374051,2027999
372723,2027999
403858,2027999
350247,2027999
351575,2027999
357824,2027999
359988,2027999
359152,2027999
361316,2027999
305295,2027998
306131,2027999
317446,2027999
327525,2028240
328853,2028240
338840,2027998
284983,2027999
293642,2027999
294970,2027999
8928,2027999
404250,2027999
404496,2027999
360380,2027999
372823,2027998
402922,2027999
317346,2027999
326297,2028240
327625,2028240
338740,2027999
350347,2027999
359052,2027999
294870,2027999
296198,2027998
304903,2027998
306231,2027999
315182,2027998
316510,2027999
271312,2027998
272148,2027999
272640,2027999
273476,2027999
282427,2027999
283755,2027999
2502,2027999
8075,2028240
361193,2027999
368355,2027999
373928,2027999
389580,2027999
402315,2027999
407888,2027999
320071,2027999
322988,2027999
327233,2028240
332806,2028240
354031,2027999
358276,2027999
294601,2027999
300174,2027999
304419,2027999
307336,2027999
312909,2027999
317154,2027999
266214,2027999
271289,2027999
271787,2027999
278949,2027999
287439,2027998
291684,2027998
3355,2027999
3853,2027999
386142,2027998
389603,2027999
393304,2027999
407911,2027999
360672,2027999
367834,2027999
374781,2027999
375279,2027999
377652,2028240
315351,2027999
315849,2027999
318007,2027999
325169,2028240
333659,2027999
352182,2027999
274229,2027999
278926,2027999
282719,2027999
286088,2027998
299699,2027998
308189,2027999
267067,2027999
9120,2027999
16113,2027999
379716,2027999
384791,2027999
387708,2027999
406016,2027998
408103,2027999
362069,2027999
362736,2027999
367642,2027999
369139,2027999
372056,2027998
375471,2028240
318199,2027999
323772,2027999
333682,2027999
339424,2027999
349334,2027999
356404,2028240
273161,2027999
289812,2027998
302547,2027998
305464,2027999
313785,2027999
316702,2027999
26100,2027999
269915,2027999
8098,2027999
9143,2028240
388014,2027999
390387,2027999
402338,2027999
406039,2027999
408080,2027999
358468,2027999
362046,2027998
374120,2027999
373407,2027999
379026,2027999
318176,2027999
325836,2028240
327041,2028240
328086,2028240
342693,2028240
355099,2027998
284216,2027999
294409,2027999
295454,2027999
310061,2027999
310184,2027999
312434,2027999
266191,2027999
268564,2027998
276101,2027999
283171,2027999
13740,2027999
379593,2027998
386334,2027999
389411,2027999
402146,2028240
410636,2027999
315657,2027999
324485,2028240
344044,2027999
369514,2027999
373599,2027999
376676,2027999
289689,2027999
291853,2027999
290187,2027999
299507,2027998
310084,2027999
311750,2027998
266383,2027998
279118,2027999
286772,2027999
288936,2027999
3478,2028240
379693,2027999
384691,2027999
386855,2027999
406208,2027999
410659,2028240
410161,2027999
343569,2027999
352059,2027999
354223,2027999
355428,2028240
365086,2027998
374904,2027999
313101,2027999
320755,2027999
322919,2027999
330911,2028240
333782,2027999
288836,2027999
289789,2027999
296951,2027999
298494,2027998
308312,2027999
310937,2027998
279633,2027999
281674,2027998
287631,2027999
288123,2027999
3455,2027999
4045,2027999
386042,2027999
388206,2027998
389703,2027999
410261,2027999
364894,2028240
366981,2027998
374804,2027998
374973,2027999
376968,2028240
387539,2027999
342172,2027999
343669,2027999
344336,2028240
353656,2027998
357071,2027999
364817,2028240
299799,2027998
308212,2027999
310376,2027999
318368,2027999
330934,2028240
331103,2028240
267167,2027999
277077,2027999
278826,2027999
287064,2027999
298302,2027999
1981,2027999
5350,2027999
379524,2027999
384983,2027999
387516,2027999
389680,2027998
352351,2027999
364794,2028240
364917,2028240
366958,2027999
368163,2027999
379401,2027999
312809,2027999
321047,2027999
323088,2027999
330834,2028240
344236,2028240
353556,2027999
289128,2027998
291661,2027999
298202,2027999
300366,2027999
301571,2027999
309686,2027999
268939,2027999
277054,2027998
278849,2027999
286964,2027999
289497,2027999
836,2027999
9243,2027999
407811,2027999
367934,2027999
371764,2027999
372262,2027999
384997,2027999
403483,2027999
349626,2027999
355199,2028240
359029,2027999
359527,2027999
362361,2027999
276785,2027999
279702,2027999
292437,2027999
305172,2027998
317907,2027999
320824,2027999
269623,2027999
5058,2027999
8851,2028240
16880,2027999
369998,2027999
373828,2027998
387808,2027999
402415,2027999
405747,2027999
321216,2027999
325544,2028240
328378,2028240
332706,2028240
351014,2027999
364625,2028240
280094,2027999
284422,2027999
294701,2027999
305564,2027999
309892,2027999
313685,2027999
269231,2027998
276393,2027999
2210,2027999
8367,2027999
389872,2027999
402607,2027999
405939,2027999
351498,2027999
356573,2028240
360901,2027999
374220,2027999
386955,2027998
325936,2028240
328186,2028240
328976,2028240
341711,2027999
350201,2027999
304834,2027999
307751,2027999
314913,2027999
316241,2027999
320486,2027999
324731,2028240
286526,2027999
295016,2027999
296344,2027998
299261,2027999
300589,2027999
303506,2027999
270874,2027999
278036,2027998
279364,2027999
282281,2027999
283609,2027999
7185,2027999
370121,2027998
378611,2027999
387101,2027999
385773,2027998
402753,2027999
404081,2027999
337489,2027999
344651,2027999
353141,2027999
354469,2027999
361631,2027999
362959,2027999
296367,2027999
304857,2027999
313347,2027998
320509,2027998
321837,2027999
330327,2028240
68158,2027999
270897,2027999
279387,2027999
287877,2027999
408349,2027998
378634,2027999
384376,2027998
385704,2027999
391369,2027999
401356,2027999
407021,2027999
351744,2027999
361654,2027999
367396,2027999
368724,2027999
374389,2027998
300804,2027998
313539,2027999
317784,2027999
330519,2028240
331847,2028240
336092,2027999
68135,2027999
406998,2027999
408326,2027998
357386,2027999
358714,2027999
374366,2027998
373038,2027999
390018,2027999
313516,2027999
314844,2027998
324754,2028240
326082,2028240
329168,2028240
330496,2028240
280761,2027999
280884,2027998
282089,2027999
296536,2027999
307774,2027999
309102,2027999
275142,2027999
279556,2027999
1420,2027998
2748,2028240
6993,2027999
266460,2027999
377091,2027999
375763,2027999
389826,2027999
388498,2027998
402561,2027998
343131,2027999
344459,2027999
357194,2027999
363028,2028240
367273,2027999
368601,2027999
303337,2027999
311827,2027999
321906,2027999
330396,2028240
331724,2028240
334641,2027999
280861,2027999
289274,2027999
290602,2027998
297764,2027998
299092,2027999
302009,2027999
269377,2027999
268126,2027999
270705,2027999
276539,2027999
276616,2027999
277867,2027999
4437,2027999
5765,2027999
410038,2027999
378734,2027999
387224,2027999
385896,2027999
389849,2027999
388521,2027999
401333,2027999
351936,2027999
353264,2027999
355889,2027999
357217,2027999
367373,2027999
309271,2027998
310599,2027999
331747,2028240
334741,2027999
341903,2027999
343231,2027999
268026,2027999
269477,2027999
275311,2027999
276516,2027999
277844,2027998
300781,2027999
269354,2027999
4291,2028240
388621,2027999
401187,2027999
408518,2027999
410015,2027999
365899,2028240
377214,2027999
376055,2027999
387124,2027999
387293,2027999
330688,2028240
343254,2028240
355989,2027999
354661,2027998
364648,2028240
365976,2027999
299384,2027999
309294,2027999
310791,2027999
312119,2027999
322029,2027999
323357,2027999
266752,2027999
278159,2027999
279487,2027999
298056,2027998
25685,2027999
68058,2027999
1735,2027999
2940,2027998
3063,2027999
14178,2027998
15506,2027999
378442,2027999
388598,2027998
354638,2027999
364671,2028240
365999,2027999
365876,2028240
367204,2027999
377114,2028240
301817,2027999
310522,2027999
310768,2027999
322006,2027999
331916,2028240
355966,2027999
288046,2027999
289251,2027999
289374,2027999
290579,2027998
299284,2027998
300612,2027999
266529,2027999
266652,2027999
267857,2027998
276808,2027999
278136,2027999
4168,2028240
5496,2027999
12658,2027999
13986,2027999
408226,2027999
374681,2027999
378926,2027999
384084,2028240
391661,2027999
404396,2027998
341634,2027999
342962,2027999
354369,2027998
358614,2027999
371349,2028240
372677,2027998
293350,2027999
306085,2027999
317492,2027999
330227,2028240
331555,2028240
333144,2027999
267880,2027999
276370,2027998
280615,2027999
289105,2027998
25393,2028240
3232,2027999
4560,2027999
21171,2027999
407290,2028240
323503,2027999
333536,2027999
342026,2027999
362836,2027998
367127,2027999
292414,2027999
296244,2027999
313224,2027999
317884,2027999
320386,2027999
321714,2027999
265401,2027999
272102,2027999
275434,2027999
281053,2027998
282381,2027999
368893,2027999
370221,2027999
374635,2027999
405770,2027999
337174,2027999
351913,2027999
353241,2027999
356158,2027999
357486,2027999
361900,2027999
308043,2027999
309371,2027999
312288,2027998
313616,2027999
320194,2027999
325023,2028240
286649,2027999
289566,2027999
290894,2027998
296636,2027998
302301,2027999
303629,2027998
266337,2027999
273914,2027999
281989,2027998
283317,2027999
285321,2027999
401256,2027999
402584,2027999
374489,2027999
373161,2027999
379862,2027999
385604,2027999
386932,2027998
390141,2027999
344943,2027999
352849,2027999
354177,2027999
362882,2027999
368501,2027999
369829,2027999
308979,2027998
319012,2027999
324631,2028240
325959,2028240
329291,2028240
330619,2028240
275388,2027999
279679,2027998
286257,2027999
287585,2027999
303237,2027998
304565,2027999
61165,2027999
268318,2027999
4752,2027999
8244,2027999
406806,2027998
374097,2027999
373261,2027999
375425,2027999
401648,2027999
402484,2027998
403812,2027999
351621,2027999
352949,2027999
361362,2027999
360526,2027999
362690,2027999
371933,2027998
285029,2027999
286357,2027999
305341,2027999
316072,2027999
327479,2028240
335056,2027999
273622,2027999
7308,2027999
8974,2028240
402876,2027999
406706,2027999
408034,2027999
351721,2027999
361754,2027999
374197,2027998
372869,2027999
379072,2027999
401548,2028240
313808,2027999
315972,2027999
315136,2027999
317300,2027999
332514,2028240
336015,2027999
343838,2027999
284316,2027998
294309,2027999
297051,2027999
297641,2027999
304296,2027999
317031,2027999
274329,2027999
278657,2027999
281574,2027999
3647,2027999
7975,2027999
390264,2027999
404871,2027999
408203,2027999
367542,2027999
374612,2027999
386563,2027999
322627,2027999
330250,2028240
351890,2027999
362169,2027999
366497,2027999
267359,2027999
271687,2027999
273937,2027998
292245,2027999
295577,2027998
311229,2027999
8659,2028240
14908,2027999
390164,2027999
392328,2027999
402899,2027999
405063,2027999
330058,2028240
342793,2027999
351206,2027999
361777,2027999
363941,2028240
388000,2027999
315159,2027998
317323,2027999
324064,2027999
326228,2028240
328392,2028240
327894,2028240
276201,2027999
293021,2027999
295185,2027999
302424,2027999
146,2027998
8267,2027999
405163,2027998
361877,2027999
364041,2028240
385189,2027998
390556,2027998
402999,2027999
326128,2028240
328292,2028240
327794,2028240
329958,2028240
338571,2027999
353762,2027999
295285,2027999
297449,2027999
302816,2027999
307144,2027999
316931,2027999
323964,2027999
269815,2027999
271481,2027999
273645,2027999
275809,2027999
282842,2027999
8951,2028240
18446,2027999
405355,2027998
373636,2027999
386371,2027999
390456,2027999
403191,2027999
329766,2028240
348750,2027999
359321,2028240
361485,2027999
363649,2028240
371472,2027999
302716,2027998
304880,2027999
315451,2027999
317615,2027999
319779,2027998
326520,2028240
271581,2027998
273745,2027999
275909,2027998
282650,2027999
282158,2027999
294893,2027999
8559,2028240
18838,2027999
393012,2027999
390848,2027999
403291,2027999
405455,2027999
407619,2027999
361585,2027999
363749,2028240
368126,2027999
370290,2027999
384897,2027999
326420,2028240
338863,2027999
341027,2028240
349142,2027999
351306,2027998
359421,2027999
294993,2027999
297157,2027999
305272,2027999
307436,2027999
317223,2027999
324256,2028240
271189,2027999
273353,2027999
284714,2027999
292829,2027999
7992,2027999
356865,2027999
366683,2027999
369600,2027999
373845,2027999
403560,2027998
321316,2027999
322905,2027999
324233,2028240
331395,2028240
349703,2027999
352620,2027999
294518,2027999
295514,2027999
298763,2027999
312826,2027999
315743,2027999
317071,2027999
275617,2027998
277538,2027999
278534,2027999
287356,2027999
288352,2027999
291601,2027999
266131,2027998
267459,2027999
270044,2027999
271372,2027999
274289,2027999
2064,2027999
8015,2028240
387931,2027999
389142,2027999
402255,2027999
370619,2027999
370951,2027999
372162,2027999
379109,2027999
353639,2027999
352643,2027998
362461,2027999
360801,2027999
363672,2027999
369623,2027999
313845,2027999
319679,2027999
321007,2027999
328169,2028240
336991,2027999
338319,2027999
266108,2027999
270067,2027999
274598,2027999
288375,2027999
296865,2027998
7706,2027999
8207,2028240
388123,2027999
389451,2027999
389119,2027999
393364,2028240
403274,2027999
404771,2027999
370811,2027999
371143,2027999
371970,2027999
372139,2027999
375056,2027999
325444,2028240
339507,2027999
342424,2027999
342756,2027999
366397,2027998
367725,2027999
288567,2027999
289895,2027999
292812,2027998
309792,2027999
311120,2027999
321030,2027999
3770,2028240
8184,2027999
9512,2028240
371120,2027999
393387,2027999
403752,2027998
410367,2027999
317094,2027999
321508,2027999
322504,2027998
322713,2027999
338488,2027999
366706,2027999
295823,2027999
299782,2027999
304196,2027999
305856,2027999
315766,2027999
316762,2027999
271773,2027999
273101,2027999
287548,2027999
288544,2027999
288876,2027999
289872,2027998
267150,2027999
271564,2027999
410559,2027999
404980,2027999
406308,2027998
409225,2027999
327977,2028240
342710,2028240
351123,2027999
360609,2027999
372348,2027998
373676,2027999
298594,2027999
302507,2027999
317240,2027999
318491,2027999
321485,2027999
326649,2028240
281282,2027999
284608,2027999
288853,2027999
295345,2027999
296015,2027999
297266,2027999
273124,2027999
274790,2027998
9435,2028240
372371,2027999
375365,2027999
379232,2027998
385398,2027999
405003,2027999
317263,2027999
342733,2028240
349895,2027999
352428,2027999
356387,2027999
369414,2027999
285959,2027999
292789,2027999
294117,2027999
299951,2027999
310101,2027998
316593,2027998
267319,2027999
268647,2027999
269852,2027999
276018,2027998
277346,2027999
284631,2027999
9704,2027999
16196,2027999
390616,2027999
401777,2028240
403105,2027999
369391,2027999
379301,2027999
385206,2027999
385375,2027999
386703,2027999
391867,2028240
322696,2027999
335262,2027999
340008,2027999
363981,2028240
367894,2027999
369222,2027999
275826,2027999
304127,2027998
306048,2027998
312540,2027999
314037,2027999
315365,2027999
268839,2027999
4981,2027999
7514,2028240
403082,2027999
406623,2027998
406500,2027999
356556,2028240
363958,2027999
373868,2027999
389311,2027998
390639,2027999
401754,2028240
317432,2027999
323924,2027999
325252,2028240
331203,2028240
331326,2028240
342564,2028240
291292,2027999
296038,2027999
298571,2027999
302530,2027999
308481,2027999
314014,2027999
269898,2027999
275849,2027999
284800,2027999
286128,2027999
292620,2027999
3753,2028240
390831,2027999
404894,2027999
379424,2027999
384582,2027999
387914,2027999
356195,2027999
358116,2027999
362444,2027999
366274,2027999
372179,2027999
375096,2027999
302338,2027999
305255,2027999
321239,2027999
329729,2028240
329397,2028240
330725,2028240
275540,2027999
293848,2027999
271604,2027999
401585,2027999
366666,2027999
375488,2028240
376115,2028240
377443,2027999
379318,2027999
351973,2027999
358176,2027999
358508,2027998
359504,2027999
362338,2028240
301402,2027998
307353,2027999
321677,2027999
333038,2027999
336868,2027999
350645,2027999
272600,2027999
272932,2027999
279762,2027999
281883,2027998
282879,2027999
297074,2027999
2542,2027999
377635,2028240
334011,2027999
337260,2027999
338256,2027999
342925,2027999
354240,2027999
365146,2027999
308289,2027999
311289,2027999
314538,2027998
328601,2028240
331518,2028240
332846,2028240
279570,2027999
283403,2027999
284399,2027999
286320,2027999
300383,2027999
306961,2027998
271996,2027999
277661,2027998
278743,2027999
2233,2027999
410244,2027999
369583,2027999
386895,2027999
387522,2027998
404502,2027999
329205,2028240
332537,2028240
333865,2027999
334947,2027999
350931,2027999
355259,2028240
304319,2027999
310270,2027999
310897,2027999
311598,2027999
312225,2027999
329537,2028240
278597,2027999
284007,2027999
287339,2027999
293290,2027999
295368,2027999
301319,2027999
224694,2027999
3169,2027999
403314,2027999
379510,2027998
385166,2027999
387330,2027999
386002,2027999
401150,2027999
361860,2027999
369431,2027999
373759,2027999
375680,2028240
375923,2027998
331309,2028240
332145,2028240
333473,2027999
352119,2027999
355368,2028240
359696,2027999
299590,2027999
301511,2027999
308003,2027999
319902,2027999
322066,2027999
326981,2028240
266300,2027999
274120,2027998
290104,2027998
291432,2027999
291770,2027999
298262,2027999
22253,2027999
386394,2027999
390679,2027999
366875,2027999
368203,2027999
373367,2027999
379902,2027998
330917,2028240
355760,2027999
356596,2028240
357924,2027999
363918,2028240
366082,2027999
268856,2027999
281299,2027999
285627,2027999
298654,2027999
300818,2027999
304605,2027999
2041,2027998
5290,2027999
368395,2027999
374887,2027999
389789,2027999
391953,2028240
406022,2027999
318282,2027999
325853,2028240
328017,2028240
334512,2027999
336676,2027999
341004,2027999
296642,2027998
303131,2027999
308541,2027999
310705,2027999
311790,2027999
313954,2027999
279327,2027998
281491,2027999
280655,2027999
282819,2027999
285819,2027999
295560,2027999
269248,2027998
2977,2027999
16797,2027999
402086,2027999
405086,2027999
406414,2027998
407250,2027999
325461,2028240
329789,2028240
331953,2028240
378282,2027999
384774,2027998
389643,2027999
302739,2027999
307067,2027999
313018,2027999
314346,2027999
319510,2027999
320838,2027999
290542,2027999
292706,2027999
297034,2027999
300575,2027999
301903,2027999
304067,2027998
284591,2027999
286755,2027998
403643,2027999
405564,2027999
406560,2027999
385335,2027998
385833,2027999
388750,2027999
402647,2027999
348790,2027999
352703,2027999
356948,2028240
360363,2027999
370015,2027999
374260,2027999
323320,2027999
324316,2028240
328561,2028240
331478,2028240
341628,2027999
349786,2027999
277621,2027998
288269,2027999
292514,2027999
295929,2027999
298846,2027999
303091,2027999
267044,2027999
270459,2027999
273376,2027999
4683,2027999
4898,2027999
15546,2027999
19505,2027999
373951,2027999
384814,2027998
402624,2027999
406583,2027999
410284,2027999
323841,2027999
324339,2028240
327542,2028240
349809,2027999
361668,2027999
367502,2027999
303068,2027999
303566,2027999
309517,2027999
310728,2027999
316679,2027999
320380,2027999
266735,2027999
269440,2027998
277598,2027999
284047,2027999
285258,2027999
4706,2027998
366314,2027999
367310,2027999
367811,2027999
370728,2027999
384622,2027999
389036,2027999
330765,2028240
335010,2027999
335179,2027999
345089,2027999
355737,2028240
363397,2027999
286563,2027999
289480,2027999
299132,2027999
304797,2027998
309042,2027999
312457,2027999
274160,2027999
276410,2027999
277406,2027999
284239,2027999
285066,2027999
390055,2027999
389059,2027999
403666,2027999
359673,2027998
358677,2027999
367333,2027999
371747,2027999
374452,2027998
375448,2027999
326045,2028240
330459,2028240
342816,2027999
345066,2027999
348767,2027999
357423,2027999
285544,2027999
293204,2027999
299155,2027999
308733,2027999
313762,2027999
320094,2027999
266523,2027999
267236,2027999
276433,2027999
277429,2027999
281843,2027999
8576,2027999
390247,2027999
402816,2027999
405395,2027999
407559,2027999
407061,2027999
348959,2027999
355451,2028240
374429,2027998
388083,2027999
301594,2027999
321568,2027999
324147,2028240
323649,2027999
325813,2028240
336390,2027999
285023,2027999
291017,2027999
293181,2027998
295102,2027999
298179,2027999
300343,2027999
2150,2028240
8599,2027999
8642,2027999
370207,2027999
376201,2027999
378365,2027999
405372,2027999
407536,2027999
319427,2027999
321591,2027998
327585,2028240
332454,2028240
344897,2027998
350264,2027999
304820,2027998
306984,2027999
312978,2027999
312265,2027999
314429,2027999
315142,2027999
282510,2027999
286297,2027999
286795,2027998
288959,2027999
294953,2027999
297658,2027999
272188,2027999
273854,2027998
274352,2027999
280346,2027999
1958,2027999
3209,2027999
8450,2027999
363566,2027999
387370,2027999
392952,2027999
402690,2027999
309540,2027999
330267,2028240
342341,2027999
343008,2027999
348833,2027999
361402,2027999
278405,2027999
280154,2027999
282318,2027999
285736,2027999
292228,2027999
307545,2027999
8768,2027999
378196,2027999
386311,2027998
406869,2027999
361425,2027998
366122,2027999
368286,2027999
370081,2027999
371704,2027999
328793,2028240
330957,2028240
348810,2027999
351515,2027999
353679,2027998
360171,2027999
288292,2027998
290456,2027999
296407,2027998
302899,2027999
319596,2027999
321760,2027999
267734,2027999
270980,2027999
273685,2027999
280177,2027999
282341,2027999
379341,2027998
387499,2027999
401479,2027999
404811,2027999
407728,2027998
329314,2028240
343294,2028240
351950,2027998
353871,2027999
355282,2028240
362029,2027999
319235,2027999
322152,2027999
325484,2028240
324986,2028240
326480,2028240
327393,2028240
279785,2027999
289437,2027999
293765,2027999
298093,2027999
301923,2027999
314907,2027999
268295,2027999
269706,2027999
272623,2027999
276453,2027999
2519,2028240
3730,2027999
330702,2028240
344313,2028240
390808,2027999
404419,2027999
405415,2027999
408120,2027999
310685,2027999
314515,2027998
318843,2027999
323171,2027999
322544,2027999
329706,2028240
283094,2027999
285215,2027999
289045,2027998
304236,2027999
305232,2027999
308564,2027999
272231,2027999
2711,2027999
3538,2027999
11367,2027999
390204,2027999
391200,2027998
357901,2027999
361233,2027999
372806,2027998
372892,2027999
377220,2027999
386872,2027999
323363,2027999
333015,2027999
336347,2027999
337343,2027999
341671,2027999
343921,2027998
287316,2027999
304628,2027999
310293,2027999
308956,2027999
313284,2027999
314621,2027999
278574,2027999
281906,2027998
282902,2027999
282988,2027998
373198,2027999
373284,2027999
377612,2028240
379149,2027998
387891,2027999
354263,2027999
361837,2027999
360841,2027999
364542,2028240
368870,2027999
368956,2027999
283380,2027999
287708,2027999
332623,2028240
342902,2027999
351558,2027998
354890,2027999
268687,2027999
269314,2027999
273015,2027999
276261,2027999
279593,2027999
406391,2027999
408312,2028240
408555,2027999
410476,2027999
330894,2028240
333058,2027999
379925,2027999
402063,2028240
404227,2027999
320572,2027999
322736,2027999
324900,2028240
327064,2028240
328730,2028240
329228,2028240
294349,2027998
296513,2027999
298677,2027999
303260,2027999
305424,2027999
307588,2027999
271043,2027998
272709,2027999
274873,2027999
277037,2027999
279201,2027999
292185,2027999
266715,2027999
270545,2027999
3103,2027998
3146,2027999
5267,2027999
9595,2027998
408163,2027999
333450,2027999
387064,2027999
389228,2027998
403835,2027999
405999,2027999
324794,2028240
326958,2028240
327456,2028240
329122,2028240
329620,2028240
333407,2027999
303652,2027999
305816,2027999
307980,2027998
313931,2027999
323128,2027999
325292,2028240
293957,2027999
296121,2027999
298285,2027998
299324,2027999
300449,2027999
301488,2027998
289629,2027999
291793,2027999
18294,2028240
3295,2027998
7623,2028240
364977,2028240
367141,2027999
374472,2027998
373390,2027999
387456,2027999
389620,2027999
310536,2027999
314123,2027998
316287,2027998
318451,2027999
320615,2027999
364734,2028240
281322,2027999
283486,2027999
285650,2027999
287814,2027999
301880,2027999
304044,2027999
279158,2027999
32117,2027999
68364,2027999
384061,2028240
387307,2027998
390012,2027999
392176,2027999
367290,2027999
370536,2027999
372700,2027998
374864,2027999
377028,2028240
379733,2027999
349978,2027999
355929,2027999
354306,2027999
360257,2027999
364585,2028240
368372,2027999
266566,2027999
270353,2027999
272517,2027999
274681,2027998
276845,2027999
283878,2027999
2585,2028240
8158,2027999
359948,2027999
361276,2027999
369766,2027999
372683,2027998
390991,2027998
402398,2028240
315909,2027999
318826,2027998
324399,2028240
327316,2028240
357031,2028240
358359,2027999
286194,2027999
291767,2027999
294684,2027999
304502,2027999
307419,2027999
312992,2027999
270542,2027998
283277,2027999
3226,2027998
8181,2027999
17550,2027999
27368,2027999
373324,2027998
379607,2027999
388976,2027999
402421,2027999
324376,2028240
329331,2028240
340692,2027999
355016,2027998
356344,2027999
364834,2028240
297578,2027999
305189,2027998
312351,2027999
313894,2027999
320841,2027999
322384,2027999
278391,2027999
